,title,url,rating
14272,Celery Root Hash ,http://www.epicurious.com/recipes/food/views/celery-root-hash,5.0
14273,"Warm Escarole Salad with Goat Cheese, Hard-Boiled Eggs, and Bacon ",http://www.epicurious.com/recipes/food/views/warm-escarole-salad-with-goat-cheese-hard-boiled-eggs-and-bacon-354830,4.375
14274,Coconut-Blueberry Smoothie ,http://www.epicurious.com/recipes/food/views/blueberry-lime-and-cashew-smoothies,0.0
14275,Wild Heart Cocktail ,http://www.epicurious.com/recipes/food/views/wild-heart-cocktail-56389840,0.0
14276,Chocolate-Peanut Butter Chip Fudge Cookies ,http://www.epicurious.com/recipes/food/views/chocolate-peanut-butter-chip-fudge-cookies-109278,4.375
14277,"Egg, Bacon and Leek Pie ",http://www.epicurious.com/recipes/food/views/egg-bacon-and-leek-pie-1937,3.125
14278,Cream Cheese-Orange Frosting ,http://www.epicurious.com/recipes/food/views/vanilla-buttermilk-cake-with-raspberries-and-orangecream-cheese-frosting,3.75
14279,Cold-Brew Coffee ,http://www.epicurious.com/recipes/food/views/coffee-americano-cocktail,3.75
14280,Lobster Fra Diavolo ,http://www.epicurious.com/recipes/food/views/lobster-fra-diavolo,3.75
14281,"Arugula with Brûléed Figs, Ricotta, Prosciutto, and Smoked Marzipan ",http://www.epicurious.com/recipes/food/views/arugula-with-bruleed-figs-ricotta-prosciutto-and-smoked-marzipan-368717,4.375
14282,Pork Chops with Gingered Plum Sauce ,http://www.epicurious.com/recipes/food/views/pork-chops-with-gingered-plum-sauce-100773,4.375
14283,Strawberries & Cream Frappé ,http://www.epicurious.com/recipes/food/views/strawberries-cream-frappe-101708,5.0
14284,Coffee Ice Cream and Mexican Chocolate Sundaes with Cinnamon-Sugar Tortilla Crisps ,http://www.epicurious.com/recipes/food/views/coffee-ice-cream-and-mexican-chocolate-sundaes-with-cinnamon-sugar-tortilla-crisps-107531,4.375
14285,Horseradish Mashed Potatoes with Caramelized Onions ,http://www.epicurious.com/recipes/food/views/horseradish-mashed-potatoes-with-caramelized-onions-4407,4.375
14286,Charred Sugar Snap Peas with Buttermilk Aioli ,http://www.epicurious.com/recipes/food/views/charred-sugar-snap-peas-with-buttermilk-aioli-51241900,5.0
14287,Gochujang Pork Shoulder Steaks ,http://www.epicurious.com/recipes/food/views/gochujang-pork-shoulder-steaks-51239730,3.75
14288,Blackberry Jam Cake with Caramel Icing ,http://www.epicurious.com/recipes/food/views/blackberry-jam-cake-with-caramel-icing-11032,3.75
14289,Feta Puffs ,http://www.epicurious.com/recipes/food/views/feta-puffs-108081,3.75
14290,Baked Carrots with Cheese Sauce ,http://www.epicurious.com/recipes/food/views/baked-carrots-with-cheese-sauce-104830,3.75
14291,Planter's Punch II ,It's a secret recipe! Only Yandex.Eda khows how to cook it! https://eda.yandex.ru/,0.0
14292,Sesame Chicken Noodle Salad ,http://www.epicurious.com/recipes/food/views/grilled-asian-chicken-with-bok-choy-shiitake-mushrooms-and-radishes-359329,4.375
14293,"Pear, Almond, and Dried-Cherry Brown Betty ",http://www.epicurious.com/recipes/food/views/pear-almond-and-dried-cherry-brown-betty-356912,1.875
14294,Scallops with Tarragon Cream and Wilted Butter Lettuce ,http://www.epicurious.com/recipes/food/views/scallops-with-tarragon-cream-and-wilted-butter-lettuce-240433,4.375
14295,"Barley, Feta, and Pear Salad ",http://www.epicurious.com/recipes/food/views/barley-feta-and-pear-salad-15764,4.375
14296,Relish Tray With D.I.Y. Eggs ,It's a secret recipe! Only Yandex.Eda khows how to cook it! https://eda.yandex.ru/,0.0
14297,Sausage and Mushroom Penne Gratin ,http://www.epicurious.com/recipes/food/views/sausage-and-mushroom-penne-gratin-350637,4.375
14298,Shrimp Boil ,http://www.epicurious.com/recipes/food/views/low-country-boil-with-shrimp-corn-and-sausage,3.75
14299,Bittersweet Chocolate Frosting ,http://www.epicurious.com/recipes/food/views/bittersweet-chocolate-frosting-233680,4.375
14300,Grilled Pork Ribs with Tamarind Recado ,http://www.epicurious.com/recipes/food/views/grilled-pork-ribs-with-tamarind-recado-12682,3.75
14301,Greyhound ,http://www.epicurious.com/recipes/food/views/hot-slaw-a-la-greyhound-grill,5.0
14302,Potato Salad ,http://www.epicurious.com/recipes/food/views/smoked-duck,3.75
14303,Fried Chicken Biscuits ,http://www.epicurious.com/recipes/food/views/fried-chicken-biscuits-51214410,5.0
14304,Minted Honeydew Limeade ,http://www.epicurious.com/recipes/food/views/minted-honeydew-limeade-200860,5.0
14305,Grainy-Mustard Mashed Potatoes with Sausage ,http://www.epicurious.com/recipes/food/views/grainy-mustard-mashed-potatoes-with-sausage-104832,3.125
14306,Pomegranate-Marinated Lamb with Spices and Couscous ,http://www.epicurious.com/recipes/food/views/pomegranate-marinated-lamb-with-spices-and-couscous-350408,4.375
14307,Chicken Nuggets with Mango and Avocado Salsa ,http://www.epicurious.com/recipes/food/views/chicken-nuggets-with-mango-and-avocado-salsa-56389602,3.75
14308,Cumin-Marinated Chicken Wings ,http://www.epicurious.com/recipes/food/views/tamarind-glazed-grilled-chicken-wings,3.75
14309,Creamed Peas with Mint ,http://www.epicurious.com/recipes/food/views/creamed-peas-with-mint-108348,3.75
14310,Crab Salad with Yogurt Mustard Dressing ,http://www.epicurious.com/recipes/food/views/crab-salad-with-yogurt-mustard-dressing-12470,3.125
14311,Quick Anchovy Mayonnaise for Asparagus ,http://www.epicurious.com/recipes/food/views/quick-anchovy-mayonnaise-for-asparagus-10374,3.75
14312,Deluxe Kir Royale ,http://www.epicurious.com/recipes/food/views/deluxe-kir-royale-200547,0.0
14313,"Fried Catfish Sandwiches with Bacon, Lettuce, and Tomato ",http://www.epicurious.com/recipes/food/views/fried-catfish-sandwiches-with-bacon-lettuce-and-tomato-11941,3.75
14314,Potage Saint-Germain Gerhard ,http://www.epicurious.com/recipes/food/views/potage-saint-germain-gerhard-10857,0.0
14315,Sherried Mushroom Empañadas ,http://www.epicurious.com/recipes/food/views/sherried-mushroom-empanadas-11422,4.375
14316,Cheese Matzo Blintzes with Asparagus and Dill ,http://www.epicurious.com/recipes/food/views/cheese-matzo-blintzes-with-asparagus-and-dill-109305,4.375
14317,Chili con Carne with Chili Cheddar Shortcakes ,http://www.epicurious.com/recipes/food/views/chili-con-carne-with-chili-cheddar-shortcakes-10299,4.375
14318,"Butternut Squash, Ricotta, and Sage Crostini ",http://www.epicurious.com/recipes/food/views/butternut-squash-ricotta-and-sage-crostini-367711,3.75
14319,Citrus Spice Syrup ,http://www.epicurious.com/recipes/food/views/sweet-potential-macerated-fruit-preserves,0.0
14320,Grilled Stuffed Peppers ,http://www.epicurious.com/recipes/food/views/grilled-stuffed-peppers-363417,3.75
14321,Honey Date Nut Breads ,http://www.epicurious.com/recipes/food/views/honey-date-nut-breads-11080,3.75
14322,Creamy Coleslaw with Chives and Shallots ,http://www.epicurious.com/recipes/food/views/creamy-coleslaw-with-chives-and-shallots-15569,4.375
14323,"Portuguese Sausage Sandwiches with Peppers, Onions, and Olives ",http://www.epicurious.com/recipes/food/views/portuguese-sausage-sandwiches-with-peppers-onions-and-olives-109389,4.375
14324,Clotted Cream ,http://www.epicurious.com/recipes/food/views/maamoul-med-bil-ashta-cookie-bars-clotted-cream-filling,5.0
14325,Roasted Sardines With Carrot-Fennel Slaw ,http://www.epicurious.com/recipes/food/views/roasted-sardines-with-carrot-fennel-slaw-51238870,0.0
14326,Duck Breast with Sweet Cherry Sauce ,http://www.epicurious.com/recipes/food/views/duck-breast-with-sweet-cherry-sauce-232306,4.375
14327,Easy Cranberry & Apple Cake ,http://www.epicurious.com/recipes/food/views/easy-cranberry-apple-cake-360870,4.375
14328,Chocolate-Cranberry Torte ,http://www.epicurious.com/recipes/food/views/room-4-dessert-sour-236318,4.375
14329,Sesame Eggplant with Green Onions ,http://www.epicurious.com/recipes/food/views/sesame-eggplant-with-green-onions-238542,3.75
14330,Pesto-Cheddar Cheese Scones ,http://www.epicurious.com/recipes/food/views/pesto-cheddar-cheese-scones-102643,2.5
14331,Walnut-Thyme Honey ,http://www.epicurious.com/recipes/food/views/goat-cheese-toasts-with-walnuts-honey-thyme-51166200,5.0
14332,Cloverleaf Rolls ,http://www.epicurious.com/recipes/food/views/vanilla-cloverleaf-sweet-rolls-395093,4.375
14333,Fennel and Apple Salad with Cider Vinaigrette ,http://www.epicurious.com/recipes/food/views/fennel-and-apple-salad-with-cider-vinaigrette-103875,4.375
14334,Spiced Pumpkin-Seed Flatbread ,http://www.epicurious.com/recipes/food/views/spiced-pumpkin-seed-flatbread-15705,4.375
14335,Tomato Gratin ,http://www.epicurious.com/recipes/food/views/chicken-and-potato-gratin-brown-butter-cream,4.375
14336,Portuguese Cornmeal White Bread (Pão a Moda de Sao Miguel) ,http://www.epicurious.com/recipes/food/views/portuguese-cornmeal-white-bread-pao-a-moda-de-sao-miguel-104414,4.375
14337,Peach and Pistachio Frangipane Tart ,http://www.epicurious.com/recipes/food/views/peach-and-pistachio-frangipane-tart-109814,3.125
14338,Pumpkin-Raisin Bars ,http://www.epicurious.com/recipes/food/views/pumpkin-raisin-bars-4632,4.375
14339,"Orange, Fennel, and Avocado Salad ",http://www.epicurious.com/recipes/food/views/orange-fennel-and-avocado-salad-232998,4.375
14340,Roasted Potato Wedges with Rosemary Butter ,http://www.epicurious.com/recipes/food/views/roasted-potato-wedges-with-rosemary-butter-232996,4.375
14341,Rhubarb Poached in Jasmine Tea with Ginger ,http://www.epicurious.com/recipes/food/views/rhubarb-poached-in-jasmine-tea-with-ginger-103285,3.75
14342,Apple Fritters with Bourbon Ice Cream ,http://www.epicurious.com/recipes/food/views/apple-fritters-with-bourbon-ice-cream-361262,5.0
14343,Five Bean Picnic Salad ,http://www.epicurious.com/recipes/food/views/five-bean-picnic-salad-353271,4.375
14344,Tropical Fruit Tart ,http://www.epicurious.com/recipes/food/views/creamy-lime-pie-105447,4.375
14345,"Head-On Prawns with Chile, Garlic, and Parsley ",http://www.epicurious.com/recipes/food/views/head-on-prawns-with-chile-garlic-and-parsley-56389675,0.0
14346,Tomato and Cheddar Souffles ,http://www.epicurious.com/recipes/food/views/tomato-and-cheddar-souffles-232169,3.75
14347,Green Tea Ice Cream ,http://www.epicurious.com/recipes/food/views/matcha-affogato-with-green-tea-ice-cream,3.125
14348,"Watercress, Orange and Red Onion Salad ",http://www.epicurious.com/recipes/food/views/worcestershire-and-orange-glazed-baby-back-ribs-662,4.375
14349,Big Apple Pancake ,http://www.epicurious.com/recipes/food/views/big-apple-pancake-230981,4.375
14350,"Penne with Sausage, Wild Mushrooms and Spinach ",http://www.epicurious.com/recipes/food/views/penne-with-sausage-wild-mushrooms-and-spinach-15542,3.75
14351,Mixed Olive Relish ,http://www.epicurious.com/recipes/food/views/mixed-olive-relish-14035,3.125
14352,Crudités With Bacon XO Sauce ,http://www.epicurious.com/recipes/food/views/crudites-with-bacon-xo-sauce,0.0
14353,Grilled Maple-Butter Apricots with Vanilla Ice Cream ,http://www.epicurious.com/recipes/food/views/grilled-maple-butter-apricots-with-vanilla-ice-cream-56389626,0.0
14354,Roast Pork Chops with Bacon and Wilted Greens ,http://www.epicurious.com/recipes/food/views/roast-pork-chops-with-bacon-and-wilted-greens-231880,4.375
14355,Mashed Potatoes with Greens ,http://www.epicurious.com/recipes/food/views/turkey-samosas-51197210,3.75
14356,Roast Lamb with Spiced Red Cabbage ,http://www.epicurious.com/recipes/food/views/roast-lamb-with-spiced-red-cabbage-1669,3.75
14357,Fresh Tomato Bloody Marys ,http://www.epicurious.com/recipes/food/views/fresh-tomato-bloody-marys-354189,4.375
14358,Peach Crisp ,http://www.epicurious.com/recipes/food/views/garam-masala-recipe,3.75
14359,Homemade Buttermilk ,http://www.epicurious.com/recipes/food/views/classic-pancakes-from-scratch,5.0
14360,Mahimahi with Brown-Sugar Soy Glaze ,http://www.epicurious.com/recipes/food/views/grilled-mahimahi-with-tamarind-glaze-234990,5.0
14361,Portuguese Bean Stew (Feijao a Portuguesa) ,http://www.epicurious.com/recipes/food/views/portuguese-bean-stew-feijao-a-portuguesa-104387,4.375
14362,Chicken and Bell Pepper Fajitas ,http://www.epicurious.com/recipes/food/views/chicken-and-bell-pepper-fajitas-1522,4.375
14363,Sausage Meatball Sandwiches ,http://www.epicurious.com/recipes/food/views/sausage-meatball-sandwiches,4.375
14364,Butternut Squash Flan ,http://www.epicurious.com/recipes/food/views/butternut-squash-flan-236647,2.5
14365,Hot-Stuff Chili ,http://www.epicurious.com/recipes/food/views/hot-stuff-chili-240789,5.0
14366,Lavender Lemonade ,http://www.epicurious.com/recipes/food/views/lavender-lemonade-233583,0.0
14367,Tuscan Grilled Bread and White Bean Salad ,http://www.epicurious.com/recipes/food/views/tuscan-grilled-bread-and-white-bean-salad-2273,5.0
14368,Epicurean Broiled Turkey ,http://www.epicurious.com/recipes/food/views/epicurean-broiled-turkey-101739,0.0
14369,Scottish Trifle ,http://www.epicurious.com/recipes/food/views/scottish-trifle-11039,4.375
14370,Broiled Pineapple with Rum Caramel and Macadamia Toffee ,http://www.epicurious.com/recipes/food/views/broiled-pineapple-with-rum-caramel-and-macadamia-toffee-357353,3.75
14371,Spitted Roast Chicken ,http://www.epicurious.com/recipes/food/views/spitted-roast-chicken-101731,5.0
14372,Banana Meringue with Raspberry Coulis ,http://www.epicurious.com/recipes/food/views/banana-meringue-with-raspberry-coulis-217,0.0
14373,Figgy Piggy Cornish Hens ,http://www.epicurious.com/recipes/food/views/figgy-piggy-cornish-hens-354955,4.375
14374,"Grilled Beef, Chicken, Shrimp, and Mushroom Skewers ",http://www.epicurious.com/recipes/food/views/grilled-beef-chicken-shrimp-and-mushroom-skewers-232477,5.0
14375,Perfect Grass-Fed Beef Burgers ,http://www.epicurious.com/recipes/food/views/perfect-grass-fed-beef-burgers-51210490,1.25
14376,Coffee-Braised Beef with Cinnamon and Orange ,http://www.epicurious.com/recipes/food/views/coffee-braised-beef-with-cinnamon-and-orange-235987,3.75
14377,Sugar Snap Pea and Cucumber Salad ,http://www.epicurious.com/recipes/food/views/sugar-snap-pea-radish-and-cucumber-salad-105126,3.125
14378,Radishes Filled with Salmon Roe and Lemon Cream ,http://www.epicurious.com/recipes/food/views/radishes-filled-with-salmon-roe-and-lemon-cream-12364,3.75
14379,Crab-Stuffed Cucumbers ,http://www.epicurious.com/recipes/food/views/crab-stuffed-cucumbers-157,3.75
14380,Mojito Marinade ,http://www.epicurious.com/recipes/food/views/mojito-marinade-105576,4.375
14381,Mashed Potato Skordalia ,http://www.epicurious.com/recipes/food/views/mashed-potato-skordalia,0.0
14382,Frankenjack ,http://www.epicurious.com/recipes/food/views/frankenjack-200956,0.0
14383,Pepper Vinegar ,http://www.epicurious.com/recipes/food/views/succotash-103725,0.0
14384,Lemon Pannacotta with Lemon Marmalade ,http://www.epicurious.com/recipes/food/views/lemon-pannacotta-with-lemon-marmalade-365158,5.0
14385,Southwestern-Style Chicken Burritos ,http://www.epicurious.com/recipes/food/views/southwestern-style-chicken-burritos-1742,3.75
14386,Apple Slaw ,http://www.epicurious.com/recipes/food/views/creamy-coleslaw-recipe,0.0
14387,Miniature Cloverleaf Rolls ,http://www.epicurious.com/recipes/food/views/miniature-cloverleaf-rolls-12052,3.75
14388,French 75 Cocktail III ,http://www.epicurious.com/recipes/food/views/french-75-cocktail-iii-201071,5.0
14389,Leafy Greens With Spicy Garlic Oil ,http://www.epicurious.com/recipes/food/views/little-pot-rice-noodles-kunming-yunnan,0.0
14390,Blood Orange Jell-O Shots ,http://www.epicurious.com/recipes/food/views/blood-orange-jell-o-shots,0.0
14391,Celery on Celery Salad ,http://www.epicurious.com/recipes/food/views/easy-tuna-melt,0.0
14392,Exotic Caramel Sauce ,http://www.epicurious.com/recipes/food/views/gingerbread-with-vanilla-ice-cream-and-exotic-caramel-sauce-5162,5.0
14393,Simple Brioche ,http://www.epicurious.com/recipes/food/views/savory-brioche-51150220,0.0
14394,Cumin-Scented Eggplant with Pomegranate and Cilantro ,http://www.epicurious.com/recipes/food/views/cumin-scented-eggplant-with-pomegranate-and-cilantro-350409,4.375
14395,Cornbread Muffins with Maple Butter ,http://www.epicurious.com/recipes/food/views/cornbread-muffins-with-maple-butter-237892,4.375
14396,Pintade au Champagne ,http://www.epicurious.com/recipes/food/views/pintade-au-champagne-101464,3.75
14397,Spicy Curried Mussels ,http://www.epicurious.com/recipes/food/views/spicy-curried-mussels-105118,3.75
14398,Mojito with Basil ,http://www.epicurious.com/recipes/food/views/mojito-with-basil-200652,3.75
14399,Roasted Honey-Glazed Spareribs ,http://www.epicurious.com/recipes/food/views/roasted-honey-glazed-spareribs-100570,4.375
14400,"Roasted Butternut Squash, Red Grapes, and Sage ",http://www.epicurious.com/recipes/food/views/roasted-butternut-squash-red-grapes-and-sage-232887,4.375
14401,Thai Turkey Burgers with Crispy Kale ,It's a secret recipe! Only Yandex.Eda khows how to cook it! https://eda.yandex.ru/,3.75
14402,Chilaquiles with Turkey and Roasted Tomatillo Salsa ,http://www.epicurious.com/recipes/food/views/chilaquiles-with-turkey-and-roasted-tomatillo-salsa-102563,4.375
14403,Pipérade with Ham ,http://www.epicurious.com/recipes/food/views/chez-gladines-basque-style-scrambled-eggs-15844,3.75
14404,"Daikon, Carrot, and Broccoli Slaw ",http://www.epicurious.com/recipes/food/views/daikon-carrot-and-broccoli-slaw-240679,3.75
14405,"Egg, Mayo, and Salad Layered Sandwiches ",http://www.epicurious.com/recipes/food/views/egg-mayo-and-salad-layered-sandwiches-240044,0.0
